YEAR,MO,DY,HR,T2M,PRECTOTCORR,QV2M,PS,WS2M,WD2M,WS10M,WD10M,RH2M,T2MWET,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,TOA_SW_DWN
2022,11,9,8,4.5,0,3.3,102.89,1.6,52.74,2.87,51.51,64.25,1.41,-1.67,0.62,1.01,1.01,2.31,0.31,1.53
2022,11,9,9,6.65,0,3.05,102.89,1.36,63.43,2.42,65.42,51.31,1.98,-2.71,1.55,1.44,1.52,2.15,0.53,2.13
2022,11,9,10,8.42,0,2.99,102.87,0.98,71.85,1.61,77.38,44.44,2.69,-3.03,2.45,1.84,1.88,2.87,0.4,2.52
2022,11,9,11,9.86,0,2.99,102.81,0.7,93.22,1.17,107.1,40.81,3.48,-2.89,2.85,1.91,2.02,2.74,0.44,2.67
2022,11,9,12,10.84,0,3.11,102.73,0.64,128.55,1.27,142.99,39.62,4.2,-2.44,2.58,1.73,1.94,2.1,0.64,2.58
2022,11,9,13,11.4,0,3.23,102.64,0.76,156.34,1.63,164.43,39.69,4.74,-1.92,1.83,1.51,1.64,2.33,0.46,2.25
2022,11,9,14,11.4,0,3.48,102.56,0.91,170.62,1.95,174.7,42.25,5.15,-1.1,0.85,1.08,1.17,2.35,0.29,1.7
2022,11,9,15,10.82,0,3.78,102.51,0.96,180,2.01,182.23,47.69,5.44,0.05,0.17,0.57,0.58,2,0.19,0.97
2022,11,9,16,8.41,0,4.39,102.48,0.75,186.01,1.72,186,65.56,5.35,2.28,0.02,0.07,0.06,0.53,0.05,0.17
2022,11,9,17,6.19,0,4.33,102.47,0.95,187.59,2.17,187.02,75.31,4.15,2.12,0,0,0,0,0,0
2022,11,9,18,5.83,0,4.46,102.46,0.92,186.82,2.15,186.45,79.62,4.19,2.56,0,0,0,0,0,0
2022,11,9,19,5.53,0,4.64,102.45,0.94,186.23,2.25,186.58,84.56,4.33,3.12,0,0,0,0,0,0
2022,11,9,20,5.37,0,4.88,102.4,0.95,188.53,2.32,189.87,89.25,4.56,3.75,0,0,0,0,0,0
2022,11,9,21,5.15,0,5.07,102.37,0.99,194.7,2.41,195.43,94.25,4.73,4.31,0,0,0,0,0,0
2022,11,9,22,5.03,0,5.25,102.33,1.01,199.83,2.45,200.51,98.75,4.94,4.86,0,0,0,0,0,0
2022,11,9,23,4.96,0,5.43,102.28,1.06,204.3,2.6,204.71,100,5.15,5.36,0,0,0,0,0,0
2022,11,10,0,5.01,0,5.62,102.23,1.12,209.6,2.74,209.56,100,5.41,5.81,0,0,0,0,0,0
2022,11,10,1,5.06,0,5.8,102.19,1.17,215.18,2.81,214.93,100,5.62,6.18,0,0,0,0,0,0
2022,11,10,2,5.21,0,5.92,102.13,1.16,221.44,2.79,221.02,100,5.83,6.47,0,0,0,0,0,0
2022,11,10,3,5.37,0,5.98,102.09,1.1,227.59,2.62,226.69,100,5.99,6.6,0,0,0,0,0,0
2022,11,10,4,5.59,0,5.98,102.06,1.02,232.16,2.49,231.62,100,6.12,6.65,0,0,0,0,0,0
2022,11,10,5,5.58,0,6.04,102.05,0.94,238.55,2.28,237.29,100,6.19,6.8,0,0,0,0,0,0
2022,11,10,6,5.57,0,6.04,102.03,0.88,245.93,2.05,244.22,100,6.14,6.72,0,0.03,0.02,0.31,0.03,0.05
2022,11,10,7,6.63,0,6.04,102.02,0.83,249,2.06,246.26,100,6.68,6.73,0.08,0.38,0.4,1.51,0.15,0.74
2022,11,10,8,9.15,0,6.29,102.01,1.14,246.08,2.3,243.17,88.94,8.27,7.38,0.6,0.98,0.99,2.49,0.23,1.51
2022,11,10,9,11.73,0,6.59,101.98,1.3,238.98,2.59,237.46,78.12,9.87,8.01,1.5,1.49,1.48,2.93,0.25,2.11
2022,11,10,10,14.11,0,6.96,101.93,1.48,231.43,2.99,231.04,70.5,11.45,8.79,2.3,1.82,1.79,3.15,0.24,2.5
2022,11,10,11,16,0,7.32,101.85,1.7,225,3.6,225.26,65.88,12.8,9.6,2.77,1.98,1.95,3.28,0.23,2.65
2022,11,10,12,17.29,0,7.63,101.74,1.92,221.21,4.12,221.46,62.88,13.71,10.14,2.52,1.89,1.87,3.2,0.25,2.56
2022,11,10,13,17.88,0,7.81,101.65,1.92,218.41,4.19,218.79,62.06,14.19,10.49,1.75,1.6,1.58,3.02,0.25,2.23
2022,11,10,14,17.94,0,8,101.59,1.85,216.05,4.05,216.6,63.19,14.38,10.82,0.8,1.14,1.13,2.79,0.2,1.68
2022,11,10,15,17.41,0,8.3,101.57,1.58,212.04,3.5,212.59,67.94,14.41,11.41,0.17,0.56,0.55,2.13,0.16,0.95
2022,11,10,16,15.11,0,8.61,101.56,1,204.56,2.57,205.4,81.44,13.52,11.94,0.02,0.07,0.06,0.72,0.05,0.16
2022,11,10,17,12.55,0,8.67,101.55,1.01,201.23,2.66,201.52,96.88,12.3,12.04,0,0,0,0,0,0
2022,11,10,18,12.12,0,8.85,101.54,1.06,200.31,2.72,200.88,100,12.23,12.36,0,0,0,0,0,0
2022,11,10,19,11.55,0,8.97,101.5,1.06,197.63,2.68,198.86,100,12.05,12.56,0,0,0,0,0,0
2022,11,10,20,11.22,0.01,9.03,101.48,1.1,196.11,2.72,197.76,100,11.95,12.69,0,0,0,0,0,0
2022,11,10,21,11.17,0.01,9.09,101.45,1.13,196.43,2.77,198.43,100,11.98,12.8,0,0,0,0,0,0
2022,11,10,22,11.01,0.01,9.03,101.42,1.11,197.67,2.71,199.53,100,11.86,12.71,0,0,0,0,0,0
2022,11,10,23,10.93,0.01,8.97,101.38,1.06,197.63,2.63,199.24,100,11.75,12.57,0,0,0,0,0,0
2022,11,11,0,10.84,0.01,8.91,101.33,1.02,195.95,2.58,197.61,100,11.66,12.49,0,0,0,0,0,0
2022,11,11,1,11.09,0.01,8.97,101.28,0.99,194.58,2.51,196.46,100,11.82,12.55,0,0,0,0,0,0
2022,11,11,2,11.37,0.01,9.03,101.22,0.99,194.15,2.47,195.97,100,12,12.62,0,0,0,0,0,0
2022,11,11,3,11.49,0.01,9.09,101.14,0.97,190.68,2.4,192.81,100,12.09,12.69,0,0,0,0,0,0
2022,11,11,4,11.56,0.01,9.09,101.09,0.98,186.84,2.47,189.28,100,12.14,12.72,0,0,0,0,0,0
2022,11,11,5,11.71,0.01,9.09,101.06,1.03,184.8,2.53,187.28,100,12.23,12.74,0,0,0,0,0,0
2022,11,11,6,12.44,0.01,9.28,101.06,1.06,185.92,2.62,188.06,100,12.76,13.07,0,0,0,0,0,0
2022,11,11,7,13.76,0.04,9.77,101.08,0.99,187.68,2.6,189.52,100,13.79,13.8,0.08,0.14,0.4,0.1,0.13,0.77
2022,11,11,8,15.34,0.03,10.44,101.08,1.07,185.46,2.5,186.46,96.94,15.11,14.87,0.38,0.4,0.93,0.42,0.27,1.49
2022,11,11,9,16.28,0.03,10.93,101.02,0.96,171.61,2.14,172.46,95.38,15.91,15.55,1.02,0.65,1.38,0.38,0.49,2.09
2022,11,11,10,16.9,0.03,11.23,100.92,1.01,154.23,2.15,152.32,94.19,16.44,15.98,1.65,0.85,1.68,0.34,0.68,2.48
2022,11,11,11,17.41,0.04,11.54,100.8,1.1,139.31,2.42,138.27,93.12,16.87,16.31,1.55,0.67,1.79,0.25,0.54,2.63
2022,11,11,12,17.88,0.14,11.6,100.64,1.39,135.23,3.06,135.52,91.12,17.16,16.44,1.12,0.5,1.71,0.22,0.39,2.54
2022,11,11,13,18.06,0.77,11.66,100.47,1.84,134.14,3.92,132.25,90.44,17.28,16.5,0.6,0.3,1.43,0.13,0.24,2.21
2022,11,11,14,17.59,2.99,11.66,100.35,1.98,139.96,4.31,138.16,93,17.03,16.48,0.42,0.31,0.99,0.17,0.26,1.66
2022,11,11,15,17.08,4.23,11.66,100.26,1.98,143.67,4.35,142.59,95.75,16.76,16.44,0.08,0.13,0.45,0.1,0.11,0.93
2022,11,11,16,17.19,3.58,11.9,100.18,2.66,160.29,5.55,158.09,96.88,16.95,16.72,0,0.03,0.04,0.1,0.03,0.15
2022,11,11,17,17.44,1.8,12.21,100.09,2.7,167.81,5.65,166.33,97.69,17.27,17.1,0,0,0,0,0,0
2022,11,11,18,17.78,0.89,12.51,100.01,2.71,170.86,5.62,168.94,97.94,17.62,17.46,0,0,0,0,0,0
2022,11,11,19,18.05,0.53,12.76,99.91,2.92,175.1,6.04,172.56,98,17.9,17.76,0,0,0,0,0,0
2022,11,11,20,18.23,0.48,12.94,99.8,2.88,175.33,6,172.75,98.12,18.09,17.95,0,0,0,0,0,0
2022,11,11,21,18.45,0.37,13.12,99.68,2.83,173.97,5.96,171.55,98.19,18.31,18.18,0,0,0,0,0,0
2022,11,11,22,18.72,0.23,13.31,99.55,2.93,174.34,6.29,173.58,98,18.56,18.41,0,0,0,0,0,0
2022,11,11,23,18.69,0.23,13.31,99.43,2.92,175.71,6.33,175.61,97.88,18.53,18.37,0,0,0,0,0,0
2022,11,12,0,18.61,0.31,13.24,99.31,2.99,178.05,6.4,177.48,97.81,18.44,18.26,0,0,0,0,0,0
2022,11,12,1,18.56,0.27,13.18,99.2,3.04,178.67,6.5,178,97.69,18.39,18.22,0,0,0,0,0,0
2022,11,12,2,18.59,0.31,13.24,99.07,3.21,178.88,6.83,177.58,97.69,18.42,18.25,0,0,0,0,0,0
2022,11,12,3,18.77,0.93,13.43,98.91,3.48,178.97,7.39,177.52,97.62,18.59,18.41,0,0,0,0,0,0
2022,11,12,4,18.94,2.8,13.55,98.77,3.6,182.24,7.53,181.66,97.25,18.73,18.51,0,0,0,0,0,0
2022,11,12,5,18.84,3.57,13.49,98.71,3.5,194.22,7.1,192.9,97.44,18.65,18.46,0,0,0,0,0,0
2022,11,12,6,18.77,1.92,13.43,98.73,2.96,205.96,6.19,206.47,97.44,18.57,18.37,0,0,0,0,0,0
2022,11,12,7,18.8,0.14,13.31,98.82,2.61,226.7,5.55,233.82,96.5,18.53,18.26,0.08,0.23,0.31,0.49,0.16,0.75
2022,11,12,8,18.85,0.02,12.21,99.01,2.57,272.79,5.99,280.9,88.5,17.85,16.85,0.55,0.72,0.82,1.37,0.31,1.47
2022,11,12,9,18.15,0,10.01,99.19,3.08,305.82,6.8,307.29,76.31,16,13.83,1.48,1.23,1.29,1.95,0.42,2.07
2022,11,12,10,17.99,0,8.97,99.33,2.9,309.43,6.15,308.56,68.88,15.1,12.2,2.17,1.42,1.63,1.95,0.46,2.46
2022,11,12,11,18.56,0,8.79,99.43,2.43,302.41,5.24,301.84,65.38,15.26,11.97,2.58,1.46,1.85,2,0.42,2.62
2022,11,12,12,19.08,0,8.73,99.47,2,294.96,4.41,295.02,62.81,15.46,11.84,2.62,1.74,1.77,2.79,0.33,2.52
2022,11,12,13,19.32,0,8.54,99.5,1.63,286.7,3.67,286.97,60.69,15.42,11.52,1.85,1.5,1.49,2.69,0.32,2.19
2022,11,12,14,19.11,0,8.42,99.53,1.3,276.23,2.98,276.77,60.5,15.2,11.29,0.8,1.02,0.99,2.13,0.32,1.65
2022,11,12,15,18.33,0,8.79,99.59,0.97,261.67,2.31,262.83,66.31,15.13,11.93,0.17,0.49,0.49,1.57,0.2,0.92
2022,11,12,16,15.93,0,9.16,99.67,0.67,255.15,1.94,257.2,80.75,14.27,12.62,0.02,0.05,0.04,0.33,0.05,0.15
2022,11,12,17,14.38,0,8.61,99.73,0.8,255.83,2.13,259.23,83.56,13.02,11.66,0,0,0,0,0,0
2022,11,12,18,14.59,0,8.67,99.77,0.83,259.65,1.88,261.63,83,13.18,11.76,0,0,0,0,0,0
2022,11,12,19,14.78,0.01,8.79,99.8,0.74,259.64,1.59,258.08,83.25,13.37,11.98,0,0,0,0,0,0
2022,11,12,20,14.65,0.1,8.85,99.83,0.67,262.63,1.43,259,84.5,13.37,12.07,0,0,0,0,0,0
2022,11,12,21,14.63,0.2,8.91,99.85,0.47,271.91,0.88,271.53,85.56,13.44,12.23,0,0,0,0,0,0
2022,11,12,22,14.46,0.14,8.97,99.86,0.22,270,0.28,301.5,86.94,13.38,12.31,0,0,0,0,0,0
2022,11,12,23,14.25,0.22,8.91,99.85,0.1,337.38,0.38,21.8,87.81,13.25,12.25,0,0,0,0,0,0
2022,11,13,0,13.65,0.42,8.85,99.84,0.47,23.57,1.13,27.63,90.5,12.88,12.11,0,0,0,0,0,0
2022,11,13,1,12.58,0.43,8.67,99.86,0.66,25.06,1.86,24.3,95.06,12.19,11.8,0,0,0,0,0,0
2022,11,13,2,11.87,0.29,8.42,99.87,0.87,23.33,2.21,19.65,96.69,11.62,11.35,0,0,0,0,0,0
2022,11,13,3,11.31,0.13,8.12,99.88,1.21,19.95,2.76,14.27,97,11.06,10.82,0,0,0,0,0,0
2022,11,13,4,10.58,0.09,7.75,99.92,1.53,12.97,3.23,6.94,96.88,10.33,10.09,0,0,0,0,0,0
2022,11,13,5,9.86,0.15,7.32,99.91,1.73,7.8,3.56,1.76,95.88,9.54,9.22,0,0,0,0,0,0
2022,11,13,6,9.19,0.33,6.9,99.96,1.81,346.5,3.82,341.01,94.75,8.78,8.37,0,0,0,0,0,0
2022,11,13,7,8.44,0.4,6.41,100.09,2.43,323.9,4.93,322.66,93.31,7.91,7.38,0.05,0.11,0.29,0.1,0.1,0.72
2022,11,13,8,7.67,0.48,5.86,100.18,2.69,324.83,5.32,324.44,89.81,6.87,6.07,0.38,0.37,0.78,0.23,0.3,1.45
2022,11,13,9,7.48,0.29,5.43,100.23,2.66,326.12,5.27,324.9,84.25,6.23,4.98,0.7,0.43,1.25,0.26,0.32,2.05
2022,11,13,10,8.09,0.08,5.13,100.23,2.66,324.91,5.21,324.02,76.5,6.15,4.2,1.25,0.65,1.59,0.32,0.49,2.44
2022,11,13,11,9.3,0.03,4.88,100.19,2.5,320.84,4.97,319.2,67.12,6.39,3.48,1.75,0.81,1.87,0.35,0.63,2.6
2022,11,13,12,10.72,0,4.7,100.13,2.48,311.68,5.01,309.75,58.25,6.76,2.8,2.08,1.2,1.79,0.88,0.76,2.51
2022,11,13,13,11.52,0,4.46,100.11,2.59,301.2,5.31,300.11,52.38,6.78,2.05,1.52,1.12,1.52,1.29,0.56,2.18
2022,11,13,14,11.28,0,4.21,100.14,2.73,296.13,5.66,295.75,50.25,6.28,1.27,0.62,0.71,1.08,1.17,0.33,1.63
2022,11,13,15,10.26,0,3.97,100.24,2.8,296.92,5.8,296.63,51.19,5.42,0.58,0.12,0.41,0.5,1.02,0.23,0.9
2022,11,13,16,8.62,0,3.91,100.38,2.53,299.66,5.36,298.92,56.31,4.51,0.4,0,0.05,0.05,0.26,0.04,0.14
2022,11,13,17,7.26,0,4.03,100.53,2.25,300.93,4.86,299.65,63.25,4.01,0.75,0,0,0,0,0,0
2022,11,13,18,6.56,0,4.09,100.67,2.15,301.78,4.64,300.53,67.62,3.78,1,0,0,0,0,0,0
2022,11,13,19,5.94,0,4.09,100.78,2.05,303.33,4.42,301.92,71.44,3.55,1.15,0,0,0,0,0,0
2022,11,13,20,5.33,0,4.15,100.86,1.92,303.56,4.13,301.95,74.88,3.28,1.23,0,0,0,0,0,0
2022,11,13,21,4.73,0,4.15,100.94,1.79,303.41,3.87,301.7,77.88,2.97,1.2,0,0,0,0,0,0
2022,11,13,22,4.1,0,4.09,100.99,1.57,303.45,3.51,301.53,81,2.61,1.12,0,0,0,0,0,0
2022,11,13,23,3.56,0,4.03,101.04,1.55,304.49,3.45,301.96,82.88,2.24,0.92,0,0,0,0,0,0
2022,11,14,0,3.15,0,3.91,101.09,1.57,305.5,3.52,302.6,83.25,1.86,0.57,0,0,0,0,0,0
2022,11,14,1,2.72,0,3.78,101.17,1.57,305.5,3.5,302.41,83.19,1.42,0.13,0,0,0,0,0,0
2022,11,14,2,2.33,0,3.66,101.24,1.56,305.6,3.46,302.65,82.81,1.01,-0.31,0,0,0,0,0,0
2022,11,14,3,1.99,0,3.6,101.32,1.51,306.4,3.37,303.65,82.62,0.66,-0.67,0,0,0,0,0,0
2022,11,14,4,1.69,0,3.54,101.38,1.46,308.71,3.3,305.84,82.69,0.37,-0.94,0,0,0,0,0,0
2022,11,14,5,1.42,0,3.48,101.47,1.42,310.09,3.23,307.62,82.94,0.13,-1.16,0,0,0,0,0,0
2022,11,14,6,1.1,0,3.42,101.56,1.39,311.58,3.13,309.22,83.81,-0.12,-1.34,0,0,0,0,0,0
2022,11,14,7,1.46,0,3.42,101.65,1.5,313.74,3.19,311.03,81.44,0.05,-1.35,0.08,0.34,0.38,1.32,0.16,0.7
2022,11,14,8,3.15,0,3.17,101.7,2.02,320.17,4.02,318.94,67.19,0.41,-2.32,0.48,0.94,0.96,2.37,0.26,1.43
2022,11,14,9,4.47,0,2.93,101.72,2.06,325.95,4.15,325.26,56.56,0.55,-3.36,1.2,1.4,1.39,2.44,0.41,2.03
2022,11,14,10,5.64,0,2.81,101.71,1.93,326.69,3.89,325.96,50.5,0.94,-3.77,2.05,1.77,1.83,3.06,0.29,2.42
2022,11,14,11,6.63,0,2.75,101.68,1.79,324.23,3.6,323.65,46.31,1.32,-3.99,2.27,1.9,1.88,2.85,0.43,2.58
2022,11,14,12,7.44,0,2.75,101.64,1.65,319.22,3.31,318.93,43.62,1.7,-4.05,2.25,1.9,1.9,3.19,0.32,2.49
2022,11,14,13,7.93,0,2.75,101.63,1.51,314.79,3.02,315.1,42.25,1.95,-4.02,1.55,1.61,1.61,3.18,0.23,2.16
2022,11,14,14,7.94,0,2.81,101.64,1.39,312.95,2.79,313.75,42.56,2.01,-3.92,0.67,1.13,1.15,2.87,0.21,1.62
2022,11,14,15,7.36,0,2.93,101.68,1.23,314.48,2.47,315.38,46.19,1.99,-3.37,0.12,0.53,0.55,2.13,0.15,0.89
2022,11,14,16,4.75,0,3.42,101.74,0.9,320.26,2,320.85,65.25,1.76,-1.22,0,0.06,0.05,0.59,0.04,0.13
2022,11,14,17,2.55,0,3.3,101.83,1.06,328.53,2.46,329.44,72.81,0.38,-1.79,0,0,0,0,0,0
2022,11,14,18,1.98,0,3.23,101.9,1.01,340.02,2.41,340.33,75.38,0.05,-1.88,0,0,0,0,0,0
2022,11,14,19,1.42,0,3.23,101.97,1.09,351.75,2.54,351.35,77.81,-0.29,-1.99,0,0,0,0,0,0
2022,11,14,20,0.94,0,3.17,102.03,1.16,1.54,2.63,359.83,79.5,-0.61,-2.17,0,0,0,0,0,0
2022,11,14,21,0.41,0,3.11,102.07,1.18,8.34,2.63,5.63,81.62,-0.95,-2.31,0,0,0,0,0,0
2022,11,14,22,-0.25,0,3.11,102.1,1.16,14.04,2.51,10.58,84.69,-1.38,-2.49,0,0,0,0,0,0
2022,11,14,23,-0.83,0,3.05,102.11,1.14,19.55,2.48,16.27,87.62,-1.75,-2.67,0,0,0,0,0,0
2022,11,15,0,-1.24,0,2.99,102.1,1.14,24.8,2.47,22.34,89.38,-2.05,-2.86,0,0,0,0,0,0
2022,11,15,1,-1.59,0,2.99,102.1,1.07,28.81,2.36,26.31,90.56,-2.33,-3.06,0,0,0,0,0,0
2022,11,15,2,-1.89,0,2.93,102.15,1,21.55,2.29,18.74,91.75,-2.56,-3.22,0,0,0,0,0,0
2022,11,15,3,-2.13,0,2.93,102.19,0.97,16.39,2.28,14.27,93.38,-2.7,-3.27,0,0,0,0,0,0
2022,11,15,4,-2.23,0,2.93,102.21,0.96,16.97,2.29,15.84,93.94,-2.76,-3.29,0,0,0,0,0,0
2022,11,15,5,-1.59,0,2.93,102.22,0.94,24.01,2.28,23.04,89.38,-2.41,-3.23,0,0,0,0,0,0
2022,11,15,6,-1.05,0,2.99,102.24,0.85,27.27,2.08,24.84,87.25,-2.01,-2.97,0,0,0,0,0,0
2022,11,15,7,-0.81,0,3.05,102.3,0.87,23.81,2.16,21.38,87.19,-1.77,-2.73,0.05,0.19,0.31,0.15,0.17,0.68
2022,11,15,8,1.33,0,3.11,102.29,1.14,37.18,2.2,36.79,75.88,-0.55,-2.42,0.35,0.57,0.86,0.44,0.45,1.41
2022,11,15,9,3.81,0,2.99,102.25,1.27,51.72,2.4,53.47,61.38,0.45,-2.91,1.02,0.91,1.36,0.34,0.78,2.01
2022,11,15,10,5.75,0,3.05,102.19,1.13,61.48,2.08,64.4,54.31,1.5,-2.75,1.35,0.87,1.7,0.34,0.71,2.4
2022,11,15,11,7.17,0,3.17,102.15,0.77,72.85,1.27,78.62,51.19,2.45,-2.26,1.77,1.07,1.88,0.34,0.89,2.56
2022,11,15,12,7.12,0,3.23,102.1,0.4,75.14,0.5,94.47,52.56,2.59,-1.93,1.33,0.77,1.8,0.27,0.64,2.47
2022,11,15,13,7.11,0,3.36,102.01,0.57,57.41,0.72,62.04,54.81,2.86,-1.39,0.77,0.5,1.5,0.19,0.42,2.14
2022,11,15,14,6.69,0,3.6,101.9,1.01,53.84,1.72,54.22,60.19,3.08,-0.52,0.33,0.29,1.03,0.16,0.24,1.6
2022,11,15,15,5.85,0,3.85,101.69,1.6,62.31,2.98,62.56,68,3.12,0.38,0.08,0.18,0.45,0.12,0.16,0.88
2022,11,15,16,4.75,0,4.09,101.71,1.33,58.75,2.37,58.09,77.31,2.93,1.1,0,0.03,0.03,0.05,0.03,0.12
2022,11,15,17,4.1,0.04,4.09,101.71,1.48,58.15,2.85,57.88,81.06,2.62,1.13,0,0,0,0,0,0
2022,11,15,18,4.49,0.62,4.27,101.65,1.75,58.86,3.35,58.94,82.75,3.13,1.78,0,0,0,0,0,0
2022,11,15,19,3.74,2.28,4.46,101.64,1.95,46.46,3.68,43.8,90.31,2.99,2.25,0,0,0,0,0,0
2022,11,15,20,2.61,3.1,4.33,101.67,2.03,34.18,3.78,33.79,95.62,2.26,1.91,0,0,0,0,0,0
2022,11,15,21,2.05,2.45,4.21,101.52,2.48,46.28,4.58,46.8,97.12,1.83,1.61,0,0,0,0,0,0
2022,11,15,22,2.05,1.14,4.21,101.4,2.69,46.89,4.88,47.6,97.12,1.83,1.62,0,0,0,0,0,0
2022,11,15,23,2.11,1.16,4.27,101.23,2.79,53.19,5.2,55.83,97.31,1.9,1.7,0,0,0,0,0,0
2022,11,16,0,2.34,1.19,4.39,101.06,2.83,60.96,5.18,61.54,98.12,2.19,2.02,0,0,0,0,0,0
2022,11,16,1,2.8,1.25,4.52,100.91,2.77,59.89,5.13,60.5,98.31,2.64,2.48,0,0,0,0,0,0
2022,11,16,2,3.46,0.95,4.76,100.7,2.85,61.46,5.33,61.48,98.56,3.3,3.13,0,0,0,0,0,0
2022,11,16,3,4.29,0.97,5.13,100.47,2.64,65.11,5.07,63.43,99.56,4.15,4.01,0,0,0,0,0,0
2022,11,16,4,5.23,0.68,5.55,100.29,1.9,73.5,4.06,71.15,100,5.15,5.08,0,0,0,0,0,0
2022,11,16,5,6.08,0.55,6.04,100.16,1.07,91.67,2.75,85.93,100,6.12,6.15,0,0,0,0,0,0
2022,11,16,6,6.83,0.47,6.35,100.08,0.5,101.66,1.11,80.67,100,6.85,6.88,0,0,0,0,0,0
2022,11,16,7,6.55,0.22,6.23,100.06,0.57,297.98,1.64,313.26,100,6.51,6.47,0.05,0.14,0.31,0.05,0.14,0.65
2022,11,16,8,5.23,0.12,5.62,100.12,1.89,300.6,3.98,305.97,100,5.14,5.05,0.27,0.35,0.82,0.24,0.28,1.39
2022,11,16,9,3.69,0.04,4.88,100.19,2.67,305.97,5.19,307.16,98.62,3.52,3.35,0.95,0.82,1.3,0.45,0.64,1.99
2022,11,16,10,3.54,0.01,4.64,100.23,2.7,307.47,5.17,306.89,95.25,3.19,2.83,1.35,0.89,1.64,0.36,0.71,2.38
2022,11,16,11,5.3,0,4.94,100.23,2.73,302.87,5.25,301.68,89.06,4.47,3.64,1.55,1.06,1.6,0.36,0.88,2.54
2022,11,16,12,6.95,0,5.13,100.2,2.79,299.15,5.45,298.14,82.31,5.55,4.15,1.58,1.24,1.53,0.56,0.97,2.45
2022,11,16,13,7.73,0,5.07,100.2,2.73,297.81,5.41,296.86,77.19,5.87,4,1.1,1.14,1.3,1.03,0.7,2.13
2022,11,16,14,7.94,0,4.94,100.21,2.57,297.73,5.14,296.57,74.12,5.79,3.63,0.48,0.78,0.86,1.05,0.45,1.59
2022,11,16,15,7.5,0,4.88,100.24,2.33,297.94,4.72,296.57,75.25,5.45,3.41,0.1,0.31,0.36,0.42,0.24,0.86
2022,11,16,16,6.01,0,4.82,100.28,1.74,296.91,3.75,294.64,82.88,4.67,3.33,0,0.03,0.03,0.05,0.03,0.12
2022,11,16,17,4.51,0,4.76,100.33,1.42,291.92,3.3,288.65,90.31,3.79,3.08,0,0,0,0,0,0
2022,11,16,18,3.67,0,4.7,100.37,1.31,284.53,3.06,281.02,95,3.3,2.94,0,0,0,0,0,0
2022,11,16,19,3.01,0,4.64,100.4,1.32,276.12,3.06,272.93,97.81,2.85,2.69,0,0,0,0,0,0
2022,11,16,20,2.76,0,4.46,100.4,1.45,274.02,3.33,270.67,96.19,2.48,2.19,0,0,0,0,0,0
2022,11,16,21,2.83,0,4.33,100.39,1.5,274.49,3.42,271.97,93.38,2.35,1.87,0,0,0,0,0,0
2022,11,16,22,2.93,0,4.27,100.37,1.59,275.94,3.4,273.29,91.38,2.3,1.66,0,0,0,0,0,0
2022,11,16,23,2.59,0,4.21,100.34,1.61,274.72,3.37,271.73,91.75,1.99,1.39,0,0,0,0,0,0
2022,11,17,0,2.36,0,4.15,100.32,1.76,275.36,3.65,273.32,91.56,1.73,1.12,0,0,0,0,0,0
2022,11,17,1,1.84,0,3.97,100.32,1.77,278.13,3.74,276.35,91.94,1.25,0.65,0,0,0,0,0,0
2022,11,17,2,1.08,0,3.85,100.32,1.57,278.85,3.48,276.97,94.38,0.66,0.24,0,0,0,0,0,0
2022,11,17,3,0.62,0,3.72,100.31,1.5,276.57,3.37,275.05,94.19,0.19,-0.24,0,0,0,0,0,0
2022,11,17,4,0.46,0,3.66,100.31,1.47,274.26,3.32,272.69,93.31,-0.02,-0.51,0,0,0,0,0,0
2022,11,17,5,0.51,0.01,3.6,100.31,1.53,272.34,3.45,271.43,91.69,-0.1,-0.7,0,0,0,0,0,0
2022,11,17,6,0.79,0.02,3.6,100.33,1.64,271.09,3.59,269.88,89.56,0.02,-0.74,0,0,0,0,0,0
2022,11,17,7,1.3,0,3.6,100.35,1.86,270.72,3.86,269.3,87,0.33,-0.63,0.05,0.21,0.24,0.16,0.19,0.63
2022,11,17,8,2.44,0,3.66,100.39,2.25,271.19,4.37,269.08,81.5,1.03,-0.39,0.35,0.68,0.74,0.87,0.44,1.38
2022,11,17,9,3.43,0,3.72,100.4,2.55,273.16,5.04,271.78,76.12,1.54,-0.36,0.98,1.17,1.21,1.55,0.56,1.98
2022,11,17,10,4.66,0,3.66,100.4,2.65,275.93,5.25,275.03,69.12,2.08,-0.5,1.65,1.5,1.57,1.78,0.66,2.37
2022,11,17,11,5.77,0,3.66,100.38,2.67,276.38,5.36,275.44,63.75,2.62,-0.54,2.12,1.58,1.88,1.9,0.62,2.52
2022,11,17,12,6.48,0,3.6,100.34,2.74,276.39,5.53,275.59,60.38,2.94,-0.62,2,1.65,1.79,2.3,0.53,2.44
2022,11,17,13,6.69,0,3.54,100.34,2.79,278.22,5.7,277.32,58.56,2.93,-0.84,1.38,1.45,1.47,2.39,0.44,2.11
2022,11,17,14,6.51,0,3.48,100.37,2.78,280.05,5.69,279.16,57.69,2.65,-1.21,0.58,0.96,1.03,1.84,0.39,1.57
2022,11,17,15,5.82,0,3.42,100.43,2.69,280.56,5.52,279.61,59.44,2.19,-1.45,0.1,0.37,0.45,0.95,0.21,0.85
